id,ra,dec,B_mag,B_mag_unc,V_mag,V_mag_unc,g_mag,g_mag_unc,r_mag,r_mag_unc,i_mag,i_mag_unc,z_mag,z_mag_unc,J_mag,J_mag_unc,H_mag,H_mag_unc,K_mag,K_mag_unc,G_mag,G_mag_unc,Bp_mag,Bp_mag_unc,Rp_mag,Rp_mag_unc,parallax,parallax_unc,GaiaID
EPIC220674823,13.0797796,10.7946987,12.577,0.258,12.102,0.212,12.472,0.03,12.003,0.14,11.738,0.06,,,10.77,0.023,10.454,0.026,10.344,0.021,11.9535,0.0002,12.3558,0.0013,11.4038,0.0008,0.0040603,4.99e-05,2582617711154563968
EPIC220679255,13.5723934,10.9093285,12.425,0.216,12.689,0.309,12.387,0.02,11.986,0.06,11.798,0.07,,,10.9,0.027,10.638,0.026,10.581,0.019,11.9659,0.0003,12.3134,0.0012,11.4662,0.0011,0.0030984,4.2000000000000004e-05,2582593350100263424
EPIC220696233,19.4417915,11.3685894,17.718,0.19,16.22,0.04,17.124,0.04,15.755,0.04,14.861,0.07,,,13.15,0.027,12.437,0.023,12.286,0.024,15.4948,0.0006,16.5501,0.0106,14.473,0.0028,0.0037267999999999997,5.21e-05,2580505553613124992
EPIC220709978,16.4622803,11.7534227,10.038,0.033,9.543,0.028,9.923,0.03,9.377,0.04,9.237,0.02,,,8.423,0.023,8.169,0.034,8.105,0.017,9.3607,0.0003,9.6678,0.0017,8.9271,0.002,0.0098413,6.08e-05,2584093844170270720
EPIC220725183,15.0408506,12.2167435,12.255,0.27,11.57,0.183,11.941,0.04,11.502,0.06,11.324,0.01,,,10.431,0.023,10.173,0.032,10.062,0.021,11.4985,0.001,11.8666,0.0022,11.0006,0.0017,0.0021179000000000003,4.07e-05,2584289591599704064
EPIC228707509,187.357671,-10.985021,15.818,0.03,15.091,0.06,15.399,0.04,14.824,0.04,14.552,0.06,,,13.65,0.024,13.221,0.022,13.134,0.027,14.8828,0.0004,15.2974,0.0021,14.3088,0.0023,0.0011369,4.15e-05,3578463779187183744
EPIC228720681,188.69683,-10.319662,14.531,0.03,13.933,0.04,14.156,0.03,13.788,0.09,13.594,0.01,,,12.736,0.023,12.411,0.027,12.33,0.024,13.8364,0.0012,14.1461,0.0013,13.3144,0.0012,,,3578573455471428224
EPIC228721452,185.306152,-10.282037,12.132,0.03,11.431,0.02,11.74,0.04,11.259,0.01,11.147,0.1,,,10.177,0.024,9.946,0.024,9.835,0.024,11.2736,0.0008,11.6318,0.0011,10.774,0.0013,0.0050073999999999995,6.379999999999999e-05,3578046995560843520
EPIC228724899,182.445089,-10.111625,14.311,0.02,13.454,0.02,13.855,0.02,13.206,0.01,13.053,0.11,,,12.011,0.024,11.672,0.025,11.593,0.026,13.2669,0.0003,13.6971,0.0013,12.6945,0.0008,0.0023126,2.7400000000000002e-05,3580882017573803776
EPIC228725791,188.893689,-10.069232,16.212,0.08,14.956,0.07,15.648,0.01,14.292,0.048,13.785,0.08,,,12.38,0.032,11.768,0.026,11.556,0.027,14.3583,0.0003,15.1662,0.0017,13.4858,0.0012,0.0038456000000000002,3.03e-05,3578596339057980160
EPIC228725972,189.704092,-10.060654,13.357,0.04,12.682,0.04,12.948,0.05,12.513,0.05,12.282,0.06,,,11.352,0.022,11.029,0.027,10.94,0.019,12.5216,0.0002,12.8924,0.0013,11.9964,0.0007,0.0036046,3.8e-05,3578783977588991360
EPIC228729473,186.53452,-9.890216,12.806,0.02,11.785,0.03,12.275,0.01,11.471,0.03,11.202,0.05,,,10.048,0.027,9.512,0.026,9.384,0.021,11.4963,0.0012,12.0521,0.0018,10.8339,0.0014,0.0017250000000000002,5.43e-05,3579529686991039360
EPIC228732031,182.751564,-9.765218,13.054,0.04,12.115,0.02,12.582,0.06,11.822,0.01,11.661,0.12,,,10.57,0.026,10.122,0.022,10.051,0.026,11.8999,0.0006,12.381,0.0018,11.2789,0.0012,0.0065285000000000004,4.57e-05,3580920878437938688
EPIC228734889,188.312867,-9.625208,13.346,0.03,12.685,0.07,12.963,0.02,12.536,0.08,12.43,0.15,,,11.474,0.025,11.182,0.025,11.075,0.026,12.5577,0.0001,12.899,0.0007,12.0635,0.0009,0.0026284999999999998,5.26e-05,3579423824637320576
EPIC228734900,186.541294,-9.624804,12.265,0.164,11.836,0.158,12.032,0.01,11.495,0.02,11.321,0.08,,,10.362,0.023,10.046,0.021,9.954,0.023,11.5203,0.0005,11.9285,0.0015,10.9836,0.0015,0.002767,4.4999999999999996e-05,3579573358218514944
EPIC228735255,188.137348,-9.60764,13.349,0.03,12.624,0.03,12.93,0.06,12.426,0.02,12.292,0.05,,,11.421,0.026,11.068,0.021,10.995,0.021,12.4814,0.0002,12.8476,0.001,11.9681,0.0006,0.0028473,6.64e-05,3579426053724051584
EPIC228736155,183.645746,-9.562642,13.194,0.03,12.308,0.01,12.75,0.04,12.029,0.04,11.739,0.02,,,10.697,0.023,10.307,0.023,10.223,0.023,12.0917,0.0003,12.5453,0.0018,11.4924,0.0013,0.0047062,7.4e-05,3581264372742210048
EPIC228737155,184.104058,-9.515914,13.015,0.367,11.461,0.12,12.208,0.08,11.052,0.03,10.598,0.06,,,9.139,0.024,8.421,0.073,8.239,0.024,11.0772,0.0009,11.823,0.002,10.2733,0.0009,0.0002297,6.379999999999999e-05,3581257466434839168
EPIC228739306,182.817242,-9.414005,14.234,0.06,13.402,0.06,13.815,0.05,13.178,0.04,13.105,0.16,,,12.079,0.029,11.634,0.026,11.643,0.026,13.2616,0.0002,13.6631,0.001,12.7097,0.0007,0.0024329,2.97e-05,3582057258065666816
EPIC228748383,183.36667,-8.995114,12.131,0.186,11.827,0.211,12.976,0.05,12.414,0.02,12.238,0.07,,,11.27,0.022,10.945,0.023,10.883,0.021,12.4497,0.0002,12.8391,0.0012,11.9146,0.001,0.0018895,5.98e-05,3582098107498270208
EPIC228748826,185.031765,-8.975785,15.196,0.08,14.267,0.12,14.678,0.03,13.907,0.06,13.635,0.1,,,12.539,0.026,12.078,0.022,12.016,0.024,13.9725,0.0003,14.4844,0.0022,13.3241,0.0012,0.002383,3.61e-05,3582706794559052160
EPIC228753871,186.35645,-8.752722,14.199,0.02,13.371,0.02,13.756,0.01,13.11,0.03,12.947,0.06,,,11.832,0.024,11.427,0.022,11.347,0.019,13.1528,0.0006,13.5998,0.003,12.5588,0.002,0.003383,2.36e-05,3582761770140337792
EPIC228754001,182.166393,-8.747175,12.934,0.05,11.897,0.03,12.393,0.06,11.571,0.02,11.333,0.08,,,10.153,0.022,9.637,0.022,9.54,0.023,11.64,0.0006,12.1786,0.0013,10.9825,0.0009,0.0016117999999999998,4.66e-05,3582339626395387264
EPIC228758778,190.689227,-8.53592,17.173,0.05,15.621,0.08,16.407,0.05,15.008,0.04,14.12,0.08,,,12.341,0.022,11.713,0.024,11.515,0.024,14.7702,0.0004,15.8917,0.0034,13.7186,0.0016,0.0067729,4.75e-05,3675248118423392256
EPIC228758948,192.09946,-8.527625,13.67,0.05,12.997,0.03,13.287,0.03,12.839,0.01,12.686,0.08,,,11.836,0.027,11.549,0.023,11.47,0.024,12.8742,0.0003,13.2103,0.001,12.3787,0.0009,0.0022472,4.05e-05,3675107415294850816
EPIC228760097,190.948471,-8.478236,12.674,0.319,12.015,0.241,11.945,0.02,11.478,0.04,11.327,0.08,,,10.393,0.023,10.055,0.027,10.005,0.021,11.4954,0.0005,11.8618,0.0011,10.9862,0.0007,0.0053129,5.76e-05,3675261140764265728
EPIC228763938,182.366358,-8.30952,13.803,0.04,12.847,0.05,13.306,0.05,12.539,0.03,12.355,0.11,,,11.236,0.023,10.774,0.021,10.683,0.021,12.6201,0.0002,13.1095,0.0011,11.9939,0.0009,0.0043414000000000005,3.91e-05,3582392123779246336
EPIC228784812,185.428449,-7.411041,13.528,0.05,12.786,0.04,13.119,0.05,12.557,0.02,12.396,0.04,,,11.55,0.027,11.126,0.023,11.056,0.024,12.6168,0.0002,13.0016,0.0009,12.0866,0.0012,0.0028946,4.38e-05,3583166699657039232
EPIC228798746,187.294787,-6.834258,14.112,0.06,12.995,0.03,13.581,0.08,12.592,0.05,12.265,0.03,,,10.978,0.026,10.439,0.022,10.324,0.024,12.6527,0.0004,13.2601,0.0017,11.917,0.001,0.0077079,0.00023480000000000002,3583611726987567232
EPIC228801451,186.873264,-6.721861,12.048,0.176,10.985,0.079,11.527,0.13,10.782,0.08,10.709,0.27,,,9.518,0.022,9.126,0.022,9.05,0.023,10.7861,0.0015,11.2429,0.0022,10.2036,0.0021,0.0097229,0.000102,3583630929786305280
EPIC228804845,191.363204,-6.576109,13.298,0.02,12.707,0.02,12.923,0.03,12.555,0.03,12.391,0.04,,,11.575,0.026,11.322,0.027,11.257,0.025,12.5751,0.0002,12.8893,0.0008,12.1075,0.0008,0.0018214,4.74e-05,3676684252407983488
EPIC228809391,184.071852,-6.385604,13.483,0.01,12.767,0.03,13.058,0.02,12.561,0.02,12.397,0.06,,,11.472,0.027,11.131,0.023,11.106,0.019,12.6125,0.0002,12.9908,0.0008,12.0864,0.0006,0.0029922,4.35e-05,3584285006062595840
EPIC228809550,186.085401,-6.378884,15.806,0.08,14.868,0.07,15.322,0.09,14.623,0.02,14.383,0.03,,,13.492,0.026,13.097,0.037,12.947,0.033,14.7042,0.0004,15.1388,0.0016,14.1206,0.0014,0.0011121,3.5999999999999994e-05,3584368019189709952
EPIC228834632,189.051506,-5.33528,16.654,0.03,15.273,0.05,16.037,0.051,14.752,0.01,14.394,0.14,,,12.783,0.024,12.133,0.022,12.043,0.024,14.7667,0.0003,15.5714,0.0018,13.895,0.001,0.0035107,3.7699999999999995e-05,3679911353395607168
EPIC228836835,189.575383,-5.244647,,,,,,,,,,,,,12.831,0.023,12.225,0.026,12.02,0.027,15.4185,0.0005,16.6745,0.0043,14.3052,0.0014,0.0066338,7.829999999999999e-05,3680103286893920768
EPIC228846243,188.527529,-4.849938,15.32,0.03,14.566,0.05,14.866,0.01,14.37,0.13,14.35,0.31,,,13.182,0.023,12.792,0.026,12.679,0.026,14.357,0.0004,14.7543,0.0014,13.8037,0.0013,0.0007116000000000001,3.93e-05,3680377683764626560
EPIC228849382,185.550754,-4.717236,15.386,0.02,14.183,0.05,14.805,0.04,13.673,0.03,13.319,0.07,,,11.986,0.026,11.389,0.027,11.296,0.021,13.7427,0.0002,14.427,0.0015,12.9597,0.0009,0.004361500000000001,2.47e-05,3596876269626641664
EPIC228888935,186.448272,-3.469305,15.046,0.01,14.292,0.03,14.628,0.05,14.117,0.07,13.878,0.12,,,12.901,0.026,12.497,0.022,12.402,0.024,14.1048,0.0012,14.4873,0.0039,13.5607,0.0031,0.0007812,3.2500000000000004e-05,3693200360167099520
EPIC228894622,189.912987,-3.370542,14.953,0.07,13.756,0.05,14.387,0.01,13.26,0.01,12.861,0.01,,,11.556,0.025,10.956,0.025,10.827,0.025,13.3087,0.0002,13.9905,0.0013,12.5255,0.0009,0.0051905,4.13e-05,3682825883842696832
EPIC228934525,189.001516,-2.669481,15.436,0.01,14.033,0.036,14.707,0.01,13.434,0.043,12.77,0.05,,,11.219,0.024,10.519,0.022,10.368,0.019,13.3173,0.0004,14.2216,0.0026,12.3868,0.0012,0.007701800000000001,2.64e-05,3683121446312149504
EPIC228952747,187.197882,-2.342222,14.063,0.08,12.851,0.16,13.47,0.04,12.253,0.08,11.69,0.01,,,10.271,0.022,9.657,0.022,9.49,0.021,12.2174,0.0002,13.0092,0.0016,11.3615,0.0007,0.0110168,4.6e-05,3693750352203049984
EPIC228964773,186.32076,-2.128581,,,,,,,,,,,,,13.68,0.027,13.285,0.022,13.217,0.042,14.8649,0.0004,15.2545,0.0016,14.3153,0.0011,0.0012402,3.89e-05,3693910232361575808
EPIC228968232,186.227151,-2.065931,15.701,0.01,14.939,0.01,15.271,0.02,14.708,0.03,14.397,0.02,,,13.35,0.023,12.912,0.025,12.82,0.024,14.6992,0.0003,15.1284,0.0019,14.1071,0.0012,0.0017427999999999999,4.53e-05,3693923185982895360
EPIC228974324,188.278482,-1.953159,15.195,0.03,13.716,0.03,14.494,0.02,13.111,0.03,12.179,0.06,,,10.477,0.022,9.898,0.022,9.661,0.019,12.8602,0.0004,13.9491,0.0019,11.8355,0.0009,0.0155949,6.24e-05,3695235654973028736
EPIC228974907,187.581347,-1.942526,8.847,0.019,8.816,0.018,9.785,0.02,9.042,0.12,9.155,0.18,,,8.698,0.024,8.735,0.038,8.697,0.019,8.7831,0.0003,8.8077,0.0013,8.7693,0.0013,0.0026354,7.38e-05,3693793100013708288
EPIC229004835,186.486603,-1.404572,10.754,0.051,10.23,0.045,,,,,,,,,9.061,0.032,8.805,0.027,8.725,0.023,10.0494,0.0004,10.3794,0.0009,9.5836,0.0007,0.008170400000000001,5.82e-05,3694798014985230336
EPIC229017395,187.63134,-1.16092,13.896,0.06,13.298,0.03,13.508,0.02,13.145,0.04,13.016,0.04,,,12.124,0.026,11.837,0.022,11.782,0.021,13.1388,0.0002,13.4591,0.0009,12.6597,0.0006,0.0014820999999999999,2.5e-05,3695568295896473856
EPIC229039390,188.14023,-0.672956,13.414,0.02,12.873,0.03,13.07,0.02,12.721,0.02,12.592,0.02,,,11.672,0.022,11.415,0.023,11.336,0.024,12.7273,0.0005,13.0274,0.0009,12.2596,0.0008,0.0022572,4.4200000000000004e-05,3695703432747332224
EPIC229103251,190.798392,0.863555,14.467,0.06,13.809,0.04,14.107,0.22,13.624,0.03,13.498,0.16,,,12.581,0.024,12.241,0.027,12.182,0.026,13.6597,0.0002,14.0101,0.0011,13.1551,0.0007,0.0013224,2.64e-05,3702251677325446016
EPIC229131722,186.802689,1.566849,13.103,0.03,12.536,0.04,12.712,0.02,12.391,0.06,12.431,0.23,,,11.425,0.024,11.18,0.025,11.115,0.026,12.375,0.0002,12.6835,0.0009,11.9171,0.0008,0.0023732000000000002,4.6e-05,3700295641843380224
EPIC229133720,187.134854,1.613639,12.602,0.02,11.689,0.04,12.097,0.01,11.354,0.05,11.211,0.15,,,9.93,0.029,9.42,0.022,9.362,0.023,11.3606,0.0012,11.8964,0.0016,10.7166,0.0011,0.0095082,4.46e-05,3700298875955340672
EPIC251279430,140.339251,14.367923,10.118,0.031,9.452,0.023,10.086,0.29,9.555,0.04,9.16,0.06,,,8.315,0.023,8.079,0.029,8.018,0.021,9.3073,0.0003,9.643,0.0016,8.8509,0.003,0.009074299999999999,6.62e-05,606477252238780160
EPIC251288417,139.798372,15.354554,,,,,18.223,0.007,16.759,0.004,15.035,0.004,14.084,0.004,12.464,0.023,11.827,0.022,11.552,0.02,15.7321,0.0009,17.5736,0.0093,14.4154,0.0042,0.010585599999999999,9.120000000000001e-05,630804084442040960
EPIC251292838,140.334674,15.848835,13.095,0.05,12.369,0.03,12.674,0.05,12.137,0.03,11.936,0.04,,,10.981,0.021,10.65,0.022,10.554,0.018,12.1938,0.0002,12.6005,0.0011,11.6432,0.0006,0.004184599999999999,6.48e-05,630850328354376320
EPIC251294036,139.324476,15.979831,14.951,0.05,13.957,0.03,14.45,0.06,13.556,0.03,13.287,0.04,,,12.09,0.022,11.599,0.02,11.459,0.02,13.6646,0.0008,14.2367,0.0026,12.9614,0.0023,0.0023818999999999997,3.2800000000000004e-05,631643183613250944
EPIC251319382,140.445171,18.469511,11.953,0.168,11.125,0.103,11.524,0.02,11.093,0.02,10.941,0.01,,,10.044,0.02,9.759,0.024,9.691,0.02,11.1147,0.0009,11.4765,0.0011,10.6276,0.0007,0.0056521,5.9999999999999995e-05,632634358985725184
EPIC251380988,137.284865,23.520033,13.231,0.08,12.644,0.05,12.812,0.02,12.426,0.01,12.273,0.02,,,11.396,0.024,11.166,0.032,11.035,0.021,12.4043,0.0002,12.7236,0.0012,11.9337,0.0011,0.0015081,6.34e-05,687194870439222656
